SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2386091,100886,Consumer loans,14418.9,202500.0,202500.0,0.0,202500.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-555,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,92,Furniture,18.0,middle,POS industry with interest,365243.0,-524.0,-14.0,-14.0,-9.0,0.0
1061306,100659,Cash loans,24647.535,765000.0,896274.0,,765000.0,WEDNESDAY,15,Y,1,,,,XNA,Approved,-192,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-162.0,1608.0,365243.0,365243.0,1.0
1396501,100909,Cash loans,17875.62,463500.0,536917.5,,463500.0,WEDNESDAY,16,Y,1,,,,XNA,Approved,-393,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-363.0,1047.0,365243.0,365243.0,1.0
2468252,101017,Consumer loans,,141651.0,141651.0,0.0,141651.0,TUESDAY,6,Y,1,0.0,,,XAP,Unused offer,-595,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,34,Connectivity,,XNA,POS mobile with interest,,,,,,
1633370,100215,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-269,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2816407,100523,XNA,,0.0,0.0,,,FRIDAY,11,Y,1,,,,XAP,Canceled,-525,XNA,XAP,,Repeater,XNA,XNA,XNA,Country-wide,20,Connectivity,,XNA,,,,,,,
1175099,100410,Cash loans,9127.35,135000.0,135000.0,0.0,135000.0,FRIDAY,10,Y,1,0.0,,,XNA,Refused,-2724,XNA,SCO,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,24.0,high,Cash Street: high,,,,,,
1957343,101049,Consumer loans,3701.925,27405.0,22905.0,4500.0,27405.0,TUESDAY,15,Y,1,0.1788326615912822,,,XAP,Refused,-590,Cash through the bank,HC,,Repeater,Audio/Video,POS,XNA,Regional / Local,15,Connectivity,8.0,high,POS mobile with interest,,,,,,
1362471,100794,Consumer loans,14337.765,77535.0,77535.0,0.0,77535.0,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-352,XNA,XAP,,New,Construction Materials,POS,XNA,Stone,313,Auto technology,6.0,middle,POS other with interest,365243.0,-313.0,-163.0,-193.0,-184.0,0.0
1159573,101127,Cash loans,19872.135,450000.0,512370.0,,450000.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-1092,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,low_normal,Cash Street: low,365243.0,-1059.0,-9.0,-249.0,-243.0,0.0
2499199,100243,Consumer loans,9655.695,92776.5,101961.0,0.0,92776.5,WEDNESDAY,10,Y,1,0.0,,,XAP,Refused,-1621,Cash through the bank,HC,"Spouse, partner",Repeater,Computers,POS,XNA,Regional / Local,145,Consumer electronics,12.0,low_normal,POS household without interest,,,,,,
1764094,100333,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-210,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2586784,100596,Consumer loans,21372.39,114907.5,120973.5,0.0,114907.5,MONDAY,12,Y,1,0.0,,,XAP,Approved,-539,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Stone,141,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-502.0,-352.0,-352.0,-344.0,0.0
2689492,101083,Consumer loans,3657.78,20254.5,18225.0,2029.5,20254.5,THURSDAY,10,Y,1,0.1091268606976226,,,XAP,Approved,-2888,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,12,Connectivity,6.0,high,POS mobile with interest,365243.0,-2856.0,-2706.0,-2706.0,-2584.0,0.0
1909038,100250,Revolving loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XAP,Canceled,-228,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1079590,100929,Consumer loans,4030.155,24480.0,23458.5,2475.0,24480.0,WEDNESDAY,9,Y,1,0.1039389207010237,,,XAP,Approved,-1284,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,35,Connectivity,8.0,high,POS mobile with interest,365243.0,-1245.0,-1035.0,-1065.0,-1063.0,0.0
1997052,100917,Cash loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-18,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2297378,101078,Cash loans,8082.0,225000.0,225000.0,,225000.0,THURSDAY,7,Y,1,,,,XNA,Refused,-207,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1153351,100668,Consumer loans,14401.665,109305.0,76932.0,36000.0,109305.0,SUNDAY,7,Y,1,0.3471759353174718,,,XAP,Approved,-1975,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Stone,153,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1944.0,-1794.0,-1794.0,-1786.0,0.0
1338834,100111,Consumer loans,14694.525,130711.5,144513.0,0.0,130711.5,WEDNESDAY,16,Y,1,0.0,,,XAP,Approved,-621,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,1800,Consumer electronics,12.0,middle,POS household with interest,365243.0,-590.0,-260.0,-500.0,-491.0,0.0
1528682,100681,Revolving loans,5625.0,0.0,180000.0,,,MONDAY,8,N,0,,,,XAP,Refused,-2668,XNA,XNA,,Repeater,XNA,Cards,x-sell,Country-wide,1250,Consumer electronics,0.0,XNA,Card Street,,,,,,
1223242,100507,Consumer loans,13007.88,128880.0,128880.0,0.0,128880.0,TUESDAY,4,Y,1,0.0,,,XAP,Approved,-296,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,47,Connectivity,12.0,middle,POS mobile with interest,365243.0,-251.0,79.0,365243.0,365243.0,0.0
1739929,100153,Consumer loans,9118.35,72715.5,79915.5,0.0,72715.5,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-2407,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,843,Consumer electronics,12.0,high,POS household with interest,365243.0,-2375.0,-2045.0,-2045.0,-2036.0,1.0
2019274,100741,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,11,Y,1,,,,XAP,Refused,-191,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1292882,100339,Cash loans,6219.63,112500.0,134775.0,,112500.0,MONDAY,11,Y,1,,,,XNA,Approved,-1155,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1125.0,-75.0,-495.0,-491.0,1.0
1391508,100099,Cash loans,44620.74,1129500.0,1244304.0,,1129500.0,MONDAY,11,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,low_normal,Cash X-Sell: low,,,,,,
1269507,100832,Cash loans,22603.275,697500.0,817191.0,,697500.0,THURSDAY,11,Y,1,,,,Repairs,Refused,-177,Cash through the bank,XNA,Family,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
1232720,100049,Consumer loans,6103.305,35955.0,30339.0,9000.0,35955.0,FRIDAY,14,Y,1,0.2491628709885401,,,XAP,Approved,-594,XNA,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Regional / Local,400,Consumer electronics,6.0,high,POS household with interest,365243.0,-563.0,-413.0,-413.0,-410.0,0.0
1645938,100394,Revolving loans,,0.0,0.0,,,SUNDAY,9,Y,1,,,,XAP,Canceled,-150,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1831979,100279,Cash loans,,0.0,0.0,,,SUNDAY,18,Y,1,,,,XNA,Canceled,-360,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2322518,100239,Consumer loans,31231.44,332986.5,332986.5,0.0,332986.5,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-1594,Cash through the bank,XAP,Family,Refreshed,Audio/Video,POS,XNA,Country-wide,1892,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-1563.0,-1233.0,-1233.0,-1226.0,0.0
1131443,100806,Consumer loans,9442.44,77805.0,84654.0,0.0,77805.0,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-805,Cash through the bank,XAP,Family,Refreshed,Consumer Electronics,POS,XNA,Regional / Local,141,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-774.0,-504.0,-504.0,-495.0,0.0
1990345,100799,Cash loans,65038.86,679500.0,702819.0,,679500.0,TUESDAY,13,Y,1,,,,XNA,Approved,-367,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,low_action,Cash X-Sell: low,365243.0,-337.0,-7.0,-157.0,-148.0,1.0
1962126,100864,Consumer loans,15670.35,154656.0,154656.0,0.0,154656.0,SATURDAY,10,Y,1,0.0,,,XAP,Approved,-1236,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Country-wide,100,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1205.0,-875.0,-875.0,-870.0,0.0
2055750,100070,Consumer loans,13879.26,136341.0,136876.5,13635.0,136341.0,THURSDAY,18,Y,1,0.0986619264671107,,,XAP,Approved,-1377,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,1215,Consumer electronics,14.0,high,POS household with interest,365243.0,-1337.0,-947.0,-947.0,-940.0,0.0
1247526,101103,Revolving loans,,0.0,0.0,,,MONDAY,17,Y,1,,,,XAP,Canceled,-183,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2306532,100796,Revolving loans,6750.0,0.0,135000.0,,,TUESDAY,11,Y,1,,,,XAP,Approved,-1476,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-1472.0,-1447.0,365243.0,365243.0,365243.0,0.0
1080088,100975,Consumer loans,13367.16,260730.0,295146.0,0.0,260730.0,SUNDAY,16,Y,1,0.0,,,XAP,Approved,-794,Cash through the bank,XAP,"Spouse, partner",Refreshed,Mobile,POS,XNA,Country-wide,2500,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-763.0,-73.0,-103.0,-101.0,0.0
2629945,100746,Consumer loans,4534.875,37035.0,24876.0,13333.5,37035.0,SUNDAY,12,Y,1,0.3800466804423935,,,XAP,Approved,-2590,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,118,Consumer electronics,6.0,middle,POS household without interest,365243.0,-2559.0,-2409.0,-2409.0,-2401.0,1.0
1193310,100009,Consumer loans,17341.605,110160.0,92488.5,22032.0,110160.0,MONDAY,15,Y,1,0.2095245035525596,,,XAP,Approved,-1511,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Regional / Local,190,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1480.0,-1330.0,-1330.0,-1323.0,0.0
1955402,100749,Cash loans,,0.0,0.0,,,SATURDAY,9,Y,1,,,,XNA,Canceled,-121,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1047563,100197,Cash loans,32804.37,936000.0,1044724.5,,936000.0,MONDAY,7,Y,1,,,,XNA,Refused,-210,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1552550,100137,Cash loans,31582.305,270000.0,284967.0,,270000.0,MONDAY,10,Y,1,,,,XNA,Refused,-1621,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,,,,,,
2439224,100771,Cash loans,34717.5,450000.0,481185.0,,450000.0,THURSDAY,13,Y,1,,,,XNA,Approved,-1027,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-997.0,-487.0,-487.0,-485.0,1.0
1022570,100734,Cash loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XNA,Canceled,-29,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1526757,100344,Consumer loans,,71010.0,71010.0,0.0,71010.0,SUNDAY,13,Y,1,0.0,,,XAP,Unused offer,-272,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,1000,Connectivity,,XNA,POS mobile with interest,,,,,,
1308297,101144,Consumer loans,13067.325,118228.5,117639.0,11826.0,118228.5,SATURDAY,10,Y,1,0.0994831737605459,,,XAP,Approved,-493,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Country-wide,2194,Consumer electronics,12.0,high,POS household with interest,365243.0,-462.0,-132.0,-192.0,-184.0,0.0
1265003,100182,Cash loans,,0.0,0.0,,,WEDNESDAY,8,Y,1,,,,XNA,Canceled,-204,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2793624,101047,Consumer loans,2548.755,22410.0,20169.0,2241.0,22410.0,SATURDAY,21,Y,1,0.1089090909090909,,,XAP,Approved,-1168,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,49,Connectivity,12.0,high,POS mobile with interest,365243.0,-1137.0,-807.0,-807.0,-803.0,0.0
2441467,100516,Cash loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XNA,Canceled,-57,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1044161,100047,Cash loans,11423.025,135000.0,196528.5,,135000.0,SATURDAY,14,Y,1,,,,XNA,Refused,-1172,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,,,,,,
1440992,100878,Consumer loans,11907.36,84087.0,96849.0,0.0,84087.0,WEDNESDAY,15,Y,1,0.0,,,XAP,Approved,-1354,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,12.0,high,POS household with interest,365243.0,-1323.0,-993.0,-993.0,-985.0,0.0
2165582,100893,Cash loans,45994.86,450000.0,470790.0,,450000.0,TUESDAY,11,Y,1,,,,XNA,Approved,-380,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-350.0,-20.0,-20.0,-18.0,1.0
1488618,100414,Consumer loans,5128.425,41084.64,45152.64,0.0,41084.64,MONDAY,11,Y,1,0.0,,,XAP,Approved,-323,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,78,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-283.0,-13.0,-193.0,-191.0,0.0
2266434,100027,Cash loans,,0.0,0.0,,,SATURDAY,14,Y,1,,,,XNA,Canceled,-181,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),5,XNA,,XNA,Cash,,,,,,
1157747,100652,Consumer loans,8807.085,125892.0,75532.5,50359.5,125892.0,SUNDAY,11,Y,1,0.4356597213195725,,,XAP,Approved,-1196,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Regional / Local,145,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1160.0,-890.0,-950.0,-944.0,0.0
2021403,100376,Cash loans,25996.365,337500.0,384277.5,,337500.0,FRIDAY,13,Y,1,,,,Other,Approved,-542,XNA,XAP,,New,XNA,Cash,walk-in,Contact center,-1,XNA,36.0,high,Cash Street: high,365243.0,-512.0,538.0,365243.0,365243.0,1.0
1391219,100884,Consumer loans,5448.555,44811.0,44811.0,0.0,44811.0,MONDAY,12,Y,1,0.0,,,XAP,Approved,-387,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,38,Connectivity,12.0,high,POS mobile with interest,365243.0,-340.0,-10.0,-40.0,-38.0,0.0
1747084,100206,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,15,Y,1,,,,XAP,Approved,-430,XNA,XAP,Family,Repeater,XNA,Cards,walk-in,Country-wide,3000,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2668482,100727,Consumer loans,5987.07,37980.0,36045.0,1935.0,37980.0,WEDNESDAY,13,Y,1,0.0554868591124515,,,XAP,Approved,-1532,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,126,Connectivity,8.0,high,POS mobile with interest,365243.0,-1495.0,-1285.0,-1285.0,-1283.0,0.0
1383013,100853,Revolving loans,3780.0,62955.0,54000.0,12591.0,62955.0,SUNDAY,10,Y,1,0.2059248792834412,,,XAP,Approved,-2641,XNA,XAP,,New,Audio/Video,Cards,x-sell,Country-wide,1136,Consumer electronics,0.0,XNA,Card Street,-2641.0,-2608.0,365243.0,-2364.0,365243.0,0.0
1015247,100279,Cash loans,21822.66,396000.0,450886.5,,396000.0,THURSDAY,19,Y,1,,,,XNA,Refused,-377,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
2372763,100684,Cash loans,42422.58,414000.0,414000.0,,414000.0,WEDNESDAY,15,Y,1,,,,XNA,Approved,-524,XNA,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-494.0,-164.0,-494.0,-486.0,0.0
2420843,100468,Cash loans,23872.5,900000.0,900000.0,,900000.0,SATURDAY,11,Y,1,,,,XNA,Refused,-10,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
1131637,100722,Consumer loans,4769.37,48955.5,42394.5,9792.0,48955.5,MONDAY,10,Y,1,0.204351282071382,,,XAP,Approved,-2580,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,784,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2549.0,-2279.0,-2279.0,-2252.0,1.0
1913782,100221,Consumer loans,9517.41,115002.0,49855.5,67500.0,115002.0,WEDNESDAY,12,Y,1,0.6264183303180199,,,XAP,Refused,-1903,XNA,SCO,Unaccompanied,New,Computers,POS,XNA,Stone,137,Consumer electronics,6.0,middle,POS household with interest,,,,,,
1957524,100581,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-28,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2142607,100846,Revolving loans,,0.0,0.0,,,WEDNESDAY,17,Y,1,,,,XAP,Canceled,-106,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Card Street,,,,,,
1460622,100338,Consumer loans,10687.59,52578.0,51259.5,3735.0,52578.0,WEDNESDAY,17,Y,1,0.07396657021074,,,XAP,Approved,-1411,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-1374.0,-1224.0,-1254.0,-1246.0,0.0
2255117,100113,Revolving loans,4500.0,90000.0,90000.0,,90000.0,WEDNESDAY,8,N,1,,,,XAP,Refused,-194,XNA,HC,Unaccompanied,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0.0,XNA,Card X-Sell,,,,,,
1223852,100201,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-81,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1122560,100507,Consumer loans,13474.575,143910.0,115128.0,28782.0,143910.0,WEDNESDAY,9,Y,1,0.2178181818181818,,,XAP,Refused,-687,XNA,LIMIT,,Repeater,Mobile,POS,XNA,Country-wide,35,Connectivity,12.0,high,POS mobile with interest,,,,,,
2652740,100661,Consumer loans,14440.905,238495.5,214645.5,23850.0,238495.5,TUESDAY,13,Y,1,0.1089111458363708,,,XAP,Approved,-690,XNA,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,2535,Consumer electronics,18.0,low_normal,POS household with interest,365243.0,-659.0,-149.0,-179.0,-174.0,0.0
2580356,101059,Consumer loans,6435.225,53955.0,54351.0,4500.0,53955.0,TUESDAY,16,Y,1,0.0832765643898845,,,XAP,Approved,-1428,XNA,XAP,"Spouse, partner",Repeater,Mobile,POS,XNA,Country-wide,42,Connectivity,12.0,high,POS mobile with interest,365243.0,-1396.0,-1066.0,-1096.0,-1094.0,0.0
2373515,101110,Cash loans,,0.0,0.0,,,SATURDAY,12,Y,1,,,,XNA,Canceled,-41,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1235838,100938,Cash loans,8267.895,67500.0,71955.0,0.0,67500.0,TUESDAY,17,Y,1,0.0,,,XNA,Approved,-1732,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,high,Cash X-Sell: high,365243.0,-1699.0,-1369.0,-1369.0,-1363.0,0.0
2576069,100193,Cash loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-129,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1907540,100362,Cash loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-252,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1786062,100586,Cash loans,34297.515,450000.0,491580.0,,450000.0,FRIDAY,12,Y,1,,,,XNA,Refused,-244,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,,,,,,
2795301,100973,Cash loans,26472.24,225000.0,239850.0,,225000.0,SATURDAY,10,Y,1,,,,XNA,Approved,-824,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-794.0,-464.0,-584.0,-578.0,1.0
1013730,100523,Cash loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-87,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2091974,100532,Cash loans,11421.405,180000.0,215640.0,,180000.0,SUNDAY,17,Y,1,,,,Other,Refused,-226,Cash through the bank,SCOFR,Unaccompanied,New,XNA,Cash,walk-in,AP+ (Cash loan),4,XNA,36.0,middle,Cash Street: middle,,,,,,
1098527,100635,Cash loans,26949.645,675000.0,888840.0,,675000.0,FRIDAY,14,Y,1,,,,Repairs,Refused,-105,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_action,Cash Street: low,,,,,,
2615560,100135,Revolving loans,4500.0,90000.0,450000.0,,90000.0,WEDNESDAY,10,N,0,,,,XAP,Refused,-479,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2052512,100268,Cash loans,,0.0,0.0,,,TUESDAY,4,Y,1,,,,XNA,Canceled,-302,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1199736,100528,Revolving loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XAP,Canceled,-289,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2651543,100638,Revolving loans,38250.0,0.0,765000.0,,,TUESDAY,10,Y,1,,,,XAP,Approved,-417,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2563159,100478,Revolving loans,4500.0,90000.0,90000.0,,90000.0,MONDAY,16,Y,1,,,,XAP,Approved,-403,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-308.0,-264.0,365243.0,-111.0,-61.0,0.0
1946456,100457,Consumer loans,8339.04,91057.5,91057.5,0.0,91057.5,SATURDAY,18,Y,1,0.0,,,XAP,Approved,-282,Cash through the bank,XAP,Unaccompanied,Repeater,Jewelry,POS,XNA,Country-wide,1,Industry,12.0,low_action,POS others without interest,365243.0,-251.0,79.0,365243.0,365243.0,0.0
1804263,101152,Cash loans,,0.0,0.0,,,SATURDAY,9,Y,1,,,,XNA,Canceled,-104,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1972655,100709,Consumer loans,2721.6,53991.0,60093.0,0.0,53991.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-487,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-456.0,234.0,-276.0,-270.0,0.0
2782037,100867,Cash loans,,0.0,0.0,,,MONDAY,4,Y,1,,,,XNA,Refused,-213,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1097798,100802,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-146,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
